Id,age,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,mean_silence,silence_ratio,wps
37,28.0,1,827.11163,3959.2292,145.53137,0.0250907597007335,0.0950464226846198,0.0072851445499024,0.0712242464048672,3148.8414099179327,123.046875,-121.19153751396216,6,19,3,2.8328344671201817,5.233197278911565,-105.17071,163.96902,52.538696,55.764877,40.221703,27.50317,24.168858,19.134195,20.471045,17.895298,5.805447,14.59269,4.1216593,-402.41638,0.50020266,-33.601433,-11.779264,-22.158844,-10.404713,-11.297899,-14.192354,-7.4462566,-5.7643414,-17.191156,-16.540346,-26.255356,-345.6321,48.60222,8.440851,10.788552,3.121437,9.660255,7.0291166,4.3389482,6.928714,6.964984,-1.4500399,5.751535,-2.235298,0.9442781557067272,0.5413200221852469,1.146526622296173
38,50.0,1,866.99603,3994.2205,145.37776,0.0306536246395995,0.1432700978619212,0.005617938686824,0.1191767358319935,2225.665530936196,107.66601562,-101.47735751809483,69,281,18,21.501678004535147,28.880861678004536,-193.6628,170.18604,90.33381,73.655846,59.044003,25.553022,10.876924,17.711662,9.838244,8.163587,24.788273,16.172264,9.712706,-443.28555,-10.258062,-7.2918663,0.98576194,-6.5317507,-31.82247,-39.786366,-26.222065,-26.68011,-28.877607,-16.225885,-11.429406,-14.263932,-292.87546,95.19251,37.152496,29.519157,21.699862,1.2699616,-14.275339,-0.9254689,-5.0117073,-8.982009,4.091088,2.7256248,-1.3425746,1.1945376669186194,0.7444957233014511,2.3891253927700475
39,15.0,1,922.522,3995.0735,147.11705,0.0153632988204328,0.1112667223979524,0.0069496282143888,0.05490234375,1753.9710322161925,69.83741554,-30.893820678039667,3,13,1,1.1410430839002268,1.1410430839002268,-207.90804,156.21272,65.43287,61.62929,36.37119,31.439589,29.193953,25.298021,11.464766,18.038916,25.154325,15.992578,16.579332,-367.87766,25.423618,15.2415695,-7.1103053,-27.63882,-15.478735,-26.048836,-15.095828,-20.583868,-21.139553,-25.707159,-12.308497,-20.894413,-254.75586,97.8504,41.342705,39.241882,13.923926,9.439026,2.7604747,-1.8901649,-5.3507643,-3.198304,6.679143,-2.1774528,-1.3125433,1.1410430839002268,1.0,2.629173290937997
40,43.0,0,1108.5945,3999.5405,145.40561,0.0219741667213596,0.1316360712547956,0.0069654074290627,0.112604096179872,1843.3324243025704,92.28515625,-83.6157344346284,69,281,1,23.57963718820862,23.57963718820862,-169.32504,184.10616,20.514801,87.05674,13.350986,49.823845,-0.61660206,34.205322,14.833212,12.612132,18.309597,7.029616,15.640106,-321.0097,54.00939,-37.528664,15.103536,-46.28715,-16.932753,-56.748985,-13.510225,-18.430302,-23.932901,-7.8082657,-19.16647,-10.318761,-239.90204,126.69134,-4.5996466,54.60964,-12.959212,12.652735,-24.801437,6.612582,-1.9881374,-3.2921486,4.147459,-4.450371,3.9676137,23.57963718820862,1.0,2.9262536759685416
41,40.0,0,1482.1693,3999.622,146.29286,0.0186222215524212,0.0915294698817119,0.0066681515004563,0.1297378136367394,2068.5819011407875,135.99917763,-110.7773594280926,69,281,34,23.21995464852608,35.10213151927438,-198.70256,171.47827,37.709213,79.58461,17.875824,27.34498,2.090238,28.660366,11.476765,7.9403367,26.327017,12.97861,10.566099,-499.80988,7.4222817,-63.3964,-20.880424,-53.95448,-44.529747,-62.34964,-15.172982,-44.773045,-38.70918,-7.523742,-20.394753,-25.137617,-321.21832,88.718285,-1.3755722,20.825733,-8.91898,-7.8374023,-25.701849,3.0430222,-10.941732,-9.032031,5.4355445,0.0,-3.4844623,0.6829398426037082,0.6614969987157656,1.9656925951095727
42,25.0,1,1570.5552,3999.7097,145.45085,0.0222597129642926,0.0977798346797887,0.0023564663626717,0.0977280089029146,2186.066313101848,112.34714674,-116.37433760090572,69,281,26,21.91963718820862,28.26448979591837,-191.2101,194.97206,47.759487,72.38421,45.752056,29.691912,16.682272,20.190952,13.70746,22.103947,11.392587,14.514948,13.240939,-514.94617,-25.5721,-44.071095,-10.40164,-29.331213,-33.91228,-22.360947,-20.120333,-23.982038,-17.497396,-28.756964,-11.938447,-11.090563,-316.3637,97.92326,7.4503636,24.559544,9.973282,6.8800564,-0.07939196,6.0466957,-1.4159181,5.5532894,-2.3064117,2.2100313,2.2388577,0.8430629687772545,0.7755185869788458,2.441225739371534
43,74.0,0,1300.9368,3999.4468,145.35878,0.0185253142487019,0.1304273220837795,0.0031074021517018,0.0939887452520718,2155.912315078356,135.99917763,-121.99201458870192,69,281,7,41.47083900226757,42.02666666666666,-191.96446,171.45128,38.034714,79.920135,24.37703,33.526062,11.794177,30.8263,15.806533,24.06153,22.36821,24.167692,10.396768,-427.1841,-2.9072778,-48.643784,-18.722212,-39.50301,-24.749216,-39.627586,-8.052846,-27.606731,-11.161515,-9.644096,-10.228802,-14.556854,-306.8938,90.57925,5.5525427,24.03479,4.9161882,11.717382,-4.6324186,11.650538,-0.89457667,10.347427,9.099761,10.94977,-0.66406274,5.9244055717525095,0.9867744051935494,1.641814720812183
44,38.0,1,1555.2375,3999.0974,145.80014,0.0329024504273131,0.1422172567139559,0.0052152379180441,0.0875093555200131,2009.240903669036,112.34714674,-108.33672788890614,69,281,1,34.43519274376417,35.385396825396825,-152.45337,191.01004,49.770195,73.232925,38.223145,38.38996,15.282573,41.457745,20.86572,22.385086,7.8943048,11.117557,11.661764,-421.23212,-25.939548,-26.567514,-14.874536,-30.496008,-11.457748,-27.524511,0.0946901,-17.510492,-17.65074,-23.97173,-18.712688,-17.763018,-281.7163,110.93349,14.975429,25.300404,14.900046,17.747751,1.1851252,16.253962,7.4598093,4.9329023,-5.3479548,-0.5666615,-1.4959986,34.43519274376417,0.9731469994155704,1.9499569367688223
45,19.0,1,1730.9727,3998.5432,145.64188,0.0264061178986856,0.0988379156142846,0.0034122185932495,0.1840879980269857,2770.943705610836,129.19921875,-88.89787956488168,69,281,7,17.856145124716555,22.79546485260771,-158.03587,203.78699,55.204403,93.58426,43.96247,41.170403,18.16279,11.785922,6.109634,18.317955,21.387579,9.129602,15.0568285,-617.5378,-89.150185,-47.92214,-10.519857,-39.77807,-35.178364,-30.350723,-32.070007,-31.132107,-16.681744,-17.380436,-20.937176,-13.446482,-270.68524,86.23894,3.808611,25.769054,4.112545,4.3039804,-5.789881,-4.463172,-8.568649,1.1431888,0.0,-3.3903728,0.22267228,2.550877874959508,0.7833200700302404,3.026917873627248
46,18.0,1,383.89377,3888.1892,146.68643,0.0177710687759235,0.0786452561978883,0.0017924607090459,0.0616420852803738,2018.182473214849,184.5703125,-44.22468072034235,5,21,1,2.443673469387756,2.466893424036281,-246.19327,151.38545,110.22459,92.1765,33.532413,31.252539,22.289785,14.738018,21.8756,15.2748165,23.235052,10.835596,10.110466,-477.65323,5.7269545,27.775064,19.2536,-17.95737,-9.427778,-17.272326,-36.592903,-14.8519745,-14.195904,-18.585995,-18.294296,-19.605219,-316.33176,104.546104,60.3479,59.98884,9.933739,11.809038,1.0404627,-5.9124165,0.5472163,0.6159426,2.1950438,-4.709078,-2.1786826,2.443673469387756,0.9905873701626992,2.0268407022704293
47,30.0,0,1420.0975,3998.095,145.77345,0.0234646494175225,0.0907260611821506,0.0120136295080274,0.1018932191285793,2033.0548729036257,135.99917763,-93.3293517416053,69,281,20,15.882448979591835,21.078548752834468,-141.14813,183.67155,50.240047,90.15257,37.116955,14.947684,23.841892,13.28934,7.5933986,6.754209,4.863265,10.739967,9.264172,-447.64594,-2.3652594,-58.221584,0.09522113,-20.970583,-44.35332,-23.001703,-31.301682,-25.22847,-29.684626,-28.45758,-18.453133,-23.004192,-273.96094,103.16746,8.816402,35.60494,17.846674,-6.316225,1.2382561,-2.9057925,-5.787474,-6.434719,-8.68869,-2.24937,-4.5390754,0.7941224489795917,0.7534887323519412,3.273470142991768
48,46.0,0,1695.9535,3999.4758,145.8759,0.016658203359868,0.0724665641063269,0.0050660220397011,0.1744700228230337,2630.561099416688,107.66601562,-101.49382055227656,69,281,24,19.272562358276648,24.788934240362813,-176.54613,161.78134,43.443287,78.19228,17.66553,-5.477093,-3.1960187,17.39869,10.331195,14.232567,-6.741292,8.89304,10.279689,-522.5363,-47.68219,-80.32501,-28.231512,-39.74713,-79.81379,-59.169525,-31.770065,-39.425007,-20.349257,-37.62788,-23.616045,-26.651484,-300.7002,74.34107,-8.926051,12.7033615,-6.010995,-33.962135,-29.89227,-6.945063,-13.16754,-5.713382,-21.599907,-8.101717,-6.3859234,0.8030234315948603,0.7774663554069186,2.7835000622031627
49,27.0,0,1786.5736,3999.7292,145.35492,0.0159481717182762,0.0870286637436251,0.0033666639056698,0.1565624055701047,2169.595511969147,107.66601562,-112.65382692212836,69,281,38,20.921179138321992,28.81138321995465,-227.89615,172.27068,17.00114,73.07565,10.847603,17.251451,0.0,21.827345,14.275473,11.284572,2.6481168,2.8464038,11.815852,-512.79114,0.0,-82.58388,-46.166325,-58.909763,-62.962967,-62.550194,-28.93217,-30.549551,-22.053123,-27.580803,-30.568111,-22.99784,-331.13947,90.175385,-27.347816,11.035966,-15.940425,-15.478899,-27.537731,-3.8705132,-8.735581,-4.856402,-10.15259,-10.320139,-4.609152,0.5505573457453156,0.7261428227379263,2.39488675268499
50,31.0,1,2303.4895,3999.7788,145.86234,0.0168699039098162,0.1373561069555341,0.0017878809089809,0.2836189163165266,3604.774495174379,107.66601562,-129.2505754455414,69,281,11,18.08984126984128,24.84684807256236,-198.09676,123.89157,9.149238,114.08447,36.059788,23.22718,7.7019577,6.684477,6.8086386,19.53535,17.792118,13.933619,28.63651,-596.90094,-134.32054,-107.06894,-20.840721,-73.46457,-69.53371,-72.70913,-67.76546,-76.34648,-29.436546,-35.143074,-27.335148,-14.118871,-351.3034,0.0,-30.94868,16.743385,-1.0004776,-11.342791,-26.897263,-26.091003,-34.384262,-0.49347633,-0.9185103,-3.2164233,2.8944585,1.6445310245310254,0.728053764284789,2.77701219078144
51,19.0,0,1647.4116,3999.6504,146.20825,0.0233788522538848,0.0963031880448649,0.0047844829835948,0.1260090218423551,2095.498265375469,151.99908088,-113.06042521617552,69,281,34,16.416507936507937,24.437868480725623,-165.92365,177.09276,31.751383,98.590416,40.57764,56.98421,12.926628,16.121857,31.1451,20.834734,12.2870455,15.475492,18.820925,-511.41367,-26.403578,-98.1152,-16.631063,-37.705963,-36.609467,-47.402637,-38.465233,-5.261867,-17.851114,-22.798422,-13.960239,-22.485743,-307.1409,87.6938,-17.01884,27.15171,6.8268166,6.376499,-12.543619,-3.489666,13.046879,6.083542,-3.5354939,2.382787,1.6150024,0.4828384687208217,0.6717651316216794,2.82348683783207
52,21.0,1,1171.4183,3995.6335,145.36899,0.025242120233626,0.0872931892416443,0.0197118097938602,0.0910223746445756,1911.426614021888,135.99917763,-82.27124261978042,69,281,24,20.921179138322,26.528027210884357,-160.82365,197.54184,64.20389,63.934845,47.72816,37.57578,12.68275,15.107521,10.99596,7.8434696,8.059702,10.138568,6.8967724,-466.22934,-11.436657,-24.598349,-5.507185,-22.000713,-18.217798,-33.878613,-17.688864,-26.986387,-20.232971,-23.61523,-28.47179,-19.860348,-263.4359,109.99965,21.523636,22.25682,13.403016,8.605371,-8.064064,-0.44123912,-1.5426285,-5.2563963,-3.5030246,-3.9749064,-4.8300104,0.8717157974300833,0.7886443636388505,2.601022663746724
53,22.0,1,1514.9379,3999.4207,145.43517,0.0160651014512945,0.0963073186741222,0.0041906239800267,0.178421353970422,2865.54562942684,123.046875,-105.66157318470606,69,281,29,22.38403628117914,30.79437641723356,-168.43578,166.09953,47.78156,51.263603,58.297043,20.547321,-1.4043827,1.5031853,-10.632425,8.401,5.817065,5.5979004,14.528623,-490.0497,-55.713673,-59.13537,-24.154406,-17.33053,-33.764885,-53.552143,-45.91989,-60.73025,-28.244192,-27.900202,-27.325394,-20.152348,-279.75015,79.75314,-8.026009,10.58268,14.417572,-0.4763869,-24.81472,-18.209604,-33.36051,-8.624339,-10.659834,-11.036789,-6.990807,0.7718633200406599,0.7268871425710145,2.2406688502185514
54,59.0,1,1685.624,3999.6926,145.39609,0.0281502913602975,0.1117844410902277,0.0067854687374879,0.167375208119877,2782.757856903302,117.45383523,-93.34171917283048,69,281,14,20.52643990929705,28.31746031746032,-97.54201,163.8434,42.04334,56.33839,42.527725,26.22925,10.0949745,12.747698,14.136569,21.45945,10.237163,9.185052,5.858885,-433.4711,-69.85279,-33.521126,-14.176425,-34.98973,-22.577717,-46.160137,-31.52262,-23.92786,-24.476654,-22.767416,-21.806894,-23.132652,-205.8916,82.20448,6.5916367,16.420218,0.5865801,3.2372603,-11.442656,-5.609077,-1.6982876,0.8728489,-5.077843,-6.406085,-7.4319143,1.4661742792355037,0.7248686739269699,2.436659192825112
55,42.0,1,2206.0771,3999.752,145.57564,0.0451895223907894,0.1575543088135391,0.0019006949397511,0.1695859074133504,3049.5449734399194,117.45383523,-113.8308822166744,69,281,12,16.439727891156462,18.08,-137.48611,139.46623,20.58276,103.08805,39.981506,42.5165,12.039395,31.567026,17.57749,33.491302,7.201336,17.470427,15.199096,-427.77737,-78.24505,-63.2348,25.817642,-32.40076,-29.573166,-38.31668,-10.444186,-34.7412,-1.6846344,-31.349789,-9.826832,-15.6465,-255.68034,52.551636,-15.353258,58.570732,2.4607596,10.912077,-11.519373,13.753877,-1.156944,13.050986,-6.633333,4.4101286,-0.73137134,1.3699773242630384,0.9092769851303354,3.8163716814159296
56,17.0,1,565.706,1880.7633,148.42062,0.0179552467125689,0.0937160130992225,0.0236077285420908,0.0369673295454545,1296.2767858236452,123.046875,-10.020320821705836,2,12,1,1.251927437641723,1.2751473922902494,-100.800224,181.79027,57.432842,76.27196,33.39822,24.25218,20.067478,17.031065,1.3034058,13.791493,18.108042,8.987759,7.940979,-342.55124,75.58656,-11.454393,-9.431475,-23.199385,-9.698295,-25.739624,-19.575655,-21.825005,-13.758955,-15.739695,-17.085949,-11.842213,-192.15135,129.36298,11.723757,26.01683,14.399867,7.5256834,-2.6268368,-0.25600564,-8.459082,-2.0537758,-2.0055785,-6.062935,-3.242279,1.251927437641723,0.981790375929153,1.5684461357897357
57,20.0,1,966.8275,3974.4827,151.50339,0.0122366234857153,0.0912661998450215,0.0023199727834788,0.0607175364077669,1876.1643788499828,107.66601562,-47.09332000788452,0,0,1,2.386757369614513,2.386757369614513,-219.04869,139.94687,40.458645,58.555035,24.898914,24.327368,21.449965,24.635235,21.584276,16.595858,27.056637,8.354579,11.47056,-456.73425,43.243008,-27.862633,6.072459,-22.636854,-22.649681,-20.02928,-26.686481,-11.222042,-15.401976,-8.266188,-16.410896,-19.368193,-278.40164,109.8346,11.453548,32.317703,6.0346904,-4.975432,-0.48474526,-11.035568,0.47275233,1.1104388,9.88493,-3.5320437,-2.7242417,2.386757369614513,1.0000000000000002,0.0
58,36.0,1,2164.06,3999.4575,145.55745,0.0228481481879958,0.1487373037579729,0.0016168890707333,0.1177350581918724,2065.327183769815,112.34714674,-112.0802499881421,69,281,16,18.97070294784581,22.56231292517007,-211.32663,188.8542,20.796278,140.53592,43.738426,46.262646,27.918169,24.619955,25.067661,23.477465,24.336544,12.27075,22.727144,-597.22174,12.769451,-118.34834,22.669678,-68.02486,-14.702866,-27.47792,-18.758036,-10.836217,-17.360132,-7.4376616,-16.326302,-5.3827686,-310.71802,101.89499,-55.402412,78.560745,-2.770248,13.147309,-0.8663384,1.858774,7.573106,2.8466735,8.538383,-1.9760752,8.69438,1.185668934240363,0.8408137503793979,3.058197101903722
59,20.0,1,1544.7037,3999.6738,145.55182,0.0503711144995965,0.2106894869215959,0.0055408285058815,0.0801489314457656,2203.467476450568,129.19921875,-66.80440336032001,69,281,1,20.0,20.0,-125.12358,172.17268,44.200657,83.626465,37.04831,63.500546,22.755388,16.157919,17.979727,38.950577,18.225248,13.4566,15.762889,-385.65762,-53.105732,-29.833088,4.5885777,-36.91843,3.4257824,-15.011045,-27.774208,-27.60597,-3.2889159,-13.644187,-25.431,-7.8155637,-222.17496,79.899185,9.315569,43.689026,3.1655002,34.96497,7.0260496,-7.6932325,-0.7054738,19.178343,4.623727,-2.4865346,5.2099705,20.0,1.0,3.45
60,17.0,0,1101.4673,3982.9163,146.1521,0.0129767795854869,0.0521814961986254,0.0004152574747279,0.040008544921875,1527.215273134752,129.19921875,3.876343857717644,0,0,1,1.0932426303854876,1.0932426303854876,-307.83148,171.6486,30.046064,89.82769,37.55734,17.432287,12.531076,11.699065,21.003502,15.768473,8.148701,17.876688,4.444615,-507.48154,32.21682,-34.278328,15.418255,-27.284328,-46.27768,-31.89241,-21.196629,-5.4904222,-14.394411,-26.117682,-0.44116804,-15.742878,-383.182,117.5163,-9.052903,42.095078,7.429088,-14.066399,-5.0384283,-3.1096597,6.8772736,0.19628786,-14.523337,9.473331,-4.682824,1.0932426303854876,1.0,0.0
61,46.0,0,2387.1416,3999.28,145.62256,0.0135701813632069,0.1188902999146116,0.002007142043869,0.2537453109104781,3468.3811065297023,143.5546875,-113.52054378202544,69,281,19,19.8530612244898,22.814421768707483,-186.05753,88.01544,14.143687,99.24786,38.74429,14.13976,18.957727,43.775707,-2.1178017,25.271498,21.280283,4.696572,25.254492,-430.50623,-89.91458,-91.373055,-8.78048,-26.255653,-46.943283,-28.020882,-5.61323,-42.80231,-12.618011,-13.413924,-25.181452,-6.009205,-294.59845,31.658047,-41.210457,41.89468,14.696804,-12.376474,-3.2588992,17.988483,-20.770641,8.404308,3.356351,-9.204445,8.932722,1.0448979591836736,0.8701978698281313,3.024402752764095
62,32.0,1,1593.3103,3999.7715,145.65244,0.0210280624214045,0.1398397915374343,0.0021178603262849,0.2047073656218529,3266.3767495792968,89.10290948,-108.55516508637838,69,281,19,18.71528344671202,23.04698412698413,-168.79793,150.17473,62.165386,55.720005,28.261967,17.746885,-9.145694,6.3097425,-6.0945406,22.402973,-3.1293087,9.775263,0.84748495,-456.4069,-69.337555,-43.703575,-38.550053,-44.496243,-41.38438,-52.9503,-36.304417,-46.094383,-20.031845,-43.478046,-20.549507,-26.36937,-280.8959,62.32072,-0.44991535,5.005167,-3.9743872,-9.511535,-31.609894,-11.061807,-23.603214,-5.3794975,-21.55587,-6.4315042,-12.371506,0.9850149182480012,0.8120491316171639,2.993884129039367
63,21.0,1,1238.2277,3972.9792,149.10522,0.009608935493834,0.0644325692614904,0.0014671058056833,0.1454389523237179,3027.576382427402,172.265625,-39.75712465642616,5,22,1,1.787936507936508,1.7880272108843538,-228.87482,123.52668,72.30074,51.793633,24.478622,17.207626,17.163368,20.429064,22.241795,26.565254,17.365416,25.021324,16.671495,-402.84283,-48.49233,-48.78275,-6.238758,-7.6122384,-45.087265,-21.353094,-6.4679136,-17.847178,-21.280144,-16.420212,-11.014195,-17.466906,-313.26382,70.67142,20.480667,37.996304,10.964989,-3.1056798,1.4100194,6.2864227,-2.0654497,0.90974885,-1.3305552,4.9791327,-0.14077215,1.787936507936508,0.9999492720539744,2.796378024653781
64,20.0,1,1356.6351,3999.331,145.41481,0.0268212157269778,0.1247701177409365,0.00208447864413,0.0666378263748738,1708.1987594122977,92.28515625,-122.10817963586656,69,281,13,21.94285714285714,23.00639455782313,-202.15155,206.3581,48.895905,107.466606,43.832855,38.472305,29.072077,23.795593,15.573925,25.565796,13.333669,18.133339,15.159277,-573.11365,-8.926113,-52.121872,4.251013,-32.681145,-30.789497,-20.30946,-17.963995,-26.729366,-13.275822,-22.907059,-16.822739,-15.022068,-326.07962,112.80078,3.883716,43.16317,13.110341,10.186724,3.3003647,6.679656,-3.583706,8.48399,-3.0180967,0.61662555,1.7024164,1.6879120879120877,0.9537720953062442,2.999166159068464
65,19.0,1,788.69745,3992.3596,145.96332,0.0196469525093626,0.0762485908230832,0.0031610455185264,0.0441522113347457,1319.9502282074652,78.30255682,-41.322457444066806,1,10,1,1.32140589569161,1.3678458049886622,-229.48137,211.60461,49.72123,79.851265,28.94353,21.21061,17.867975,16.12911,11.316569,4.8432503,10.727149,17.843662,10.482836,-427.14868,55.27032,-30.640448,3.5235846,-27.949888,-11.238458,-27.798698,-14.490142,-27.475306,-14.050916,-13.995766,-17.914625,-9.170181,-294.78308,146.17647,2.4626284,39.642685,3.3135796,12.629389,-5.9676514,1.8839021,-4.147768,-4.425621,0.36079955,-5.0609536,0.4759692,1.32140589569161,0.966048871058652,0.7310765558171148
66,42.0,0,1815.4728,3999.6255,145.38145,0.0224096796957356,0.0804584332195027,0.0051758083189537,0.1585944573524712,2222.0189883967405,117.45383523,-116.16334934700444,69,281,62,33.62249433106575,54.48340136054422,-249.79863,156.59897,56.82171,102.04523,25.417513,33.33126,5.1865788,5.3768487,9.882379,11.148177,4.1694183,7.5891953,11.681581,-546.1718,-32.673763,-54.409008,-4.1336517,-40.892075,-43.080433,-63.085808,-51.44304,-34.642883,-38.237366,-32.342186,-28.226067,-33.15064,-400.0265,70.1889,0.0,28.28445,0.0,-1.2068621,-20.264751,-21.2098,-10.840439,-9.517914,-12.023256,-7.2481203,-11.350165,0.5422982956623509,0.6171144512173296,1.2664407558440065
67,19.0,0,1078.8483,3999.1807,145.58948,0.0249688919256943,0.1057159944270896,0.0069348010726897,0.0892742609573623,1498.781559120464,135.99917763,-104.16322290868132,69,281,16,18.01868480725624,21.90358276643991,-196.31633,198.2711,34.85429,81.6385,27.595013,34.449055,9.053394,28.35548,20.981401,12.219148,7.8523703,17.471716,9.844225,-404.3513,63.46573,-57.17084,-20.826109,-26.181793,-38.66006,-58.93907,-32.770245,-24.298845,-22.66158,-17.595392,-9.79483,-20.620037,-283.17694,129.29291,-1.6491449,32.977226,6.0650845,2.0264077,-24.442684,-1.7016486,-0.95555043,-2.7753234,-3.0816522,4.3427806,-0.9250794,1.126167800453515,0.8226364152107568,3.150169574345617
