gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,mean_silence,silence_ratio,wps
1,916.3602,3999.6335,145.4221,0.018690761686245,0.0987191139903531,0.006234849959241,0.0800674149426719,1455.3725839509725,99.38401442,-97.80525892291888,69,281,17,18.55274376417233,23.28621315192744,-185.76752,198.17174,26.576426,72.97491,17.522486,37.829914,1.7637585,15.399334,3.8337893,16.402855,6.8059545,10.462962,8.366453,-384.4123,61.504345,-60.807053,-21.99544,-47.041725,-41.440765,-46.03728,-26.815386,-39.61887,-26.29935,-25.8961,-15.180322,-17.342875,-284.404,135.47156,2.2023494,21.218777,-5.897747,-2.3519032,-15.840443,-5.2700477,-12.485922,-5.756235,-5.3260965,-3.6902752,-6.268151,1.0913378684807251,0.7967265284023517,2.9631267029044075
0,600.034,2810.3894,145.45255,0.0256855674612206,0.1580370278845438,0.0005540165113879,0.0439934529049295,2078.7052212722792,71.77734375,-23.66438379234793,0,0,1,1.640907029478458,1.640907029478458,-295.53467,144.30228,61.495186,49.756615,22.296574,8.4308815,25.466568,34.933964,3.2514648,13.7539625,22.78543,6.578763,10.217337,-420.7987,48.078938,-13.928361,-20.365131,-32.01786,-30.934502,-8.307535,7.949108,-16.957315,-9.209427,5.7637777,-15.850165,-13.444138,-366.03522,94.27452,35.321907,34.097237,5.3283567,-3.9299526,7.703416,20.257843,-10.25672,4.989669,15.579185,-8.018306,-1.8905292,1.640907029478458,1.0,0.0
1,751.69635,3958.4758,146.03348,0.0165881911787301,0.1266978775046206,0.0023784066363115,0.0340785435267857,1160.5179271130637,92.28515625,-92.75586930927064,0,0,2,2.972154195011338,3.238367346938776,-199.03668,199.02698,43.273415,62.347652,32.51446,22.445843,28.487198,13.00827,24.27049,12.258088,17.857924,21.50297,11.5649805,-515.25903,92.10061,-67.476364,2.3759346,-25.045137,-28.992832,-8.585856,-27.699442,-13.344692,-15.67583,-29.152235,-6.572412,-19.022203,-336.65222,155.9756,5.894307,32.136284,-2.3697693,-3.7258792,12.103241,0.19023168,6.0511446,0.16676453,-0.0762842,6.1693287,-0.3100133,1.486077097505669,0.91779402291124,0.0
1,591.33923,1861.1831,148.3442,0.0166162767755524,0.1175361763870124,0.0033914234393507,0.0867323764534883,2493.930474985455,123.046875,-94.964690289756,4,16,1,1.9736961451247168,1.9861678004535148,-202.94579,174.39735,68.67903,50.24678,32.69068,27.136269,24.722698,32.25838,13.88186,20.537899,33.850487,5.665292,20.359673,-456.87347,-24.471212,-13.259661,-8.77753,-22.435501,-16.905529,-21.66297,-20.151802,-19.062496,-7.6151767,-11.936202,-19.263184,-8.962428,-329.69373,97.7182,30.001534,30.548748,12.833683,3.0743334,11.729091,15.584293,-8.468974,9.373006,16.576393,-7.098883,7.5886297,1.9736961451247168,0.993720744377212,2.013928530654184
1,987.25256,3275.6084,145.48116,0.0217158811533181,0.1095633125456241,0.0008906181619247,0.0394959181882022,1820.916671394653,99.38401442,-149.14378840981013,5,20,5,2.414875283446712,4.11233560090703,-245.07175,162.01772,24.677826,63.031937,50.115223,27.17219,12.849476,11.903868,18.46391,9.922318,15.593553,16.709246,14.285866,-518.4347,53.68214,-51.28474,-23.157244,-30.487978,-44.689144,-29.044977,-26.413996,-18.901001,-19.511106,-25.981329,-10.667625,-16.64703,-424.16458,93.86017,-4.759556,15.169903,0.5976261,-0.43013543,-5.0950723,-1.0794473,0.72698855,-1.770144,4.693312,5.1230993,4.197854,0.4829750566893424,0.5872271910186707,1.2158540754546356
0,1154.7188,3999.073,145.45845,0.0186303327203987,0.0725239630855507,0.0073153768984038,0.1217925021638776,2079.856581102016,151.99908088,-111.14107192710296,69,281,40,24.938231292517003,40.22952380952381,-188.97336,182.65161,67.5896,64.21033,26.611975,17.632114,6.614133,12.140121,6.2984347,11.254912,3.191786,2.1312368,6.321359,-544.5452,-30.775528,-35.531116,-28.960104,-35.68942,-42.394905,-58.10588,-23.866844,-41.10192,-17.337482,-24.86793,-25.074232,-19.3647,-338.40936,75.226746,24.239494,16.72898,8.85104,0.018831998,-18.105957,-2.9204962,-7.3269234,-2.5271492,-7.050127,-8.465106,-4.2524223,0.6234557823129251,0.6198987442802693,1.7151582585639544
1,2190.227,3999.7856,145.356,0.0198891022922562,0.138879134920126,0.0085044538098524,0.268061367700516,3283.491283998807,129.19921875,-79.58486368868708,69,281,19,20.433560090702947,24.75002267573696,-134.85078,124.7357,-10.634765,93.42824,-40.614273,59.07919,23.566402,21.067959,-1.1316199,16.1285,7.406224,-1.5130697,18.254574,-377.1599,-33.477043,-84.466774,6.281347,-116.90475,-20.96174,-38.022423,-30.126724,-55.064823,-20.784378,-27.489933,-33.65237,-10.307216,-214.06685,55.62032,-36.917267,41.005253,-76.29193,11.088312,-4.4885006,-0.9964636,-27.251144,-2.5445619,-8.34739,-16.111929,4.8264027,1.0754505310896287,0.8255976310977062,2.78787623365058
1,1256.5145,3999.7375,145.39467,0.0229997982039615,0.1122745434292487,0.0067374568683316,0.1049692796188733,1701.1838998700937,161.49902344,-110.40780053481195,69,281,42,24.543492063492064,36.46204081632653,-182.96852,182.00848,30.19163,87.90034,18.750158,40.05162,2.2314239,7.0308895,6.0423455,10.316757,5.780406,4.0458174,12.5299015,-394.2734,32.970474,-49.654694,-4.275754,-43.205673,-27.897675,-48.41513,-42.5747,-41.620277,-30.309227,-23.75774,-27.503757,-17.009727,-293.9629,108.0018,1.3651979,25.659086,-1.0278802,-0.51559675,-13.454792,-10.747861,-11.754456,-6.1102285,-6.1728344,-8.312996,-0.7347452,0.584368858654573,0.6731244744946443,1.892378990731205
1,1622.2253,3999.3289,145.45108,0.0201781456159067,0.1022873120957941,0.0120724602049477,0.1937420917301263,2873.8490278607874,143.5546875,-91.42434058827546,69,281,39,22.453696145124724,31.24462585034013,-127.90496,173.0303,74.312126,77.40095,28.367393,13.181903,18.01688,11.179337,16.238464,2.8182406,9.744202,4.8855667,2.8522224,-504.60394,-56.965275,-27.52261,-14.423345,-41.531487,-50.730568,-27.982105,-43.995766,-18.963043,-38.52301,-29.424753,-29.254608,-28.39758,-280.08765,76.238365,8.94882,17.741833,0.0,-6.9770603,-3.8977032,-6.9055414,-1.516432,-14.93005,-10.188658,-10.094347,-10.95516,0.5757357985929417,0.7186418634896308,2.2083797812304047
0,1673.8025,3999.5005,145.5547,0.0160029650310506,0.0971761370743461,0.0026953193870203,0.148241184182363,2212.160450147866,135.99917763,-112.58554993801891,69,281,37,27.65496598639455,33.889931972789114,-192.83234,156.53918,0.0,84.65279,23.688211,37.235115,0.0,13.492305,11.196869,10.219127,1.2168496,25.270006,8.359257,-387.46225,21.794485,-81.53007,-0.03175523,-31.035065,-25.89558,-59.23559,-33.73029,-24.915438,-25.980936,-37.347313,-7.2441835,-23.035772,-276.38422,99.020836,-33.459587,33.42352,-1.2478025,3.923401,-25.195312,-7.2479277,-6.9127464,-5.304213,-16.249321,5.7365704,-3.923654,0.7474315131457987,0.8160230598455984,2.0360029065682825
0,1486.9877,3999.7676,145.38416,0.0198956663851064,0.0803480061877797,0.0092146560232905,0.1513383365040286,2439.136683005353,95.703125,-77.52053503055208,69,281,29,21.408798185941045,25.930476190476192,-156.18504,176.7577,66.85126,86.78661,26.19927,26.073427,18.295181,9.367381,10.597278,12.469699,5.9958644,14.592395,12.152303,-484.87762,-52.497345,-44.031887,-22.47538,-40.765488,-28.322395,-33.175648,-42.110153,-36.909332,-27.838276,-26.883816,-19.091328,-20.150185,-284.7121,94.47548,10.24143,22.018478,-0.030614316,3.6397529,-6.363728,-15.078785,-9.523199,-6.493834,-10.249149,-4.0050426,-5.0027966,0.7382344202048636,0.8256230247635838,2.6609615455246627
1,650.7666,3043.0596,146.37868,0.0223009678764241,0.0854568017405666,0.0013740011354115,0.0672970333614864,2200.333535780364,143.5546875,-42.30875743773959,5,22,1,1.679954648526077,1.7031746031746031,-219.76103,151.04192,60.440884,44.679703,44.371468,17.422953,13.353102,31.345947,8.84991,25.443148,26.904585,4.884831,16.938707,-451.335,14.3090515,-32.590332,-13.541455,3.9556189,-21.653872,-19.265116,-10.5606985,-28.29028,-7.183399,-5.489669,-14.701835,-7.3488955,-308.36206,117.9793,21.246387,22.205538,18.118343,1.7064161,2.8445625,8.484947,-12.969026,8.603629,11.535299,-0.9850414,5.2824283,1.679954648526077,0.9863666622287312,2.93569431500466
1,1931.98,3999.6018,145.3669,0.0282138076297642,0.1203332517392953,0.0014919004640223,0.2558578597750194,3550.889718786586,135.99917763,-118.55076435723714,69,281,10,20.224580498866214,29.90730158730159,-161.1499,147.6187,39.160156,58.20524,37.211784,27.994543,10.152065,31.88776,4.110754,18.24181,11.552143,9.333729,10.517572,-423.9692,-69.77229,-37.98004,-8.264495,-23.314709,-26.984663,-24.28705,-4.366807,-41.707203,-15.282759,-19.033632,-20.897766,-12.552515,-271.19144,46.414875,-3.2452745,8.480137,3.0004733,7.825791,-2.454001,5.616691,-9.246992,5.2263956,-5.773965,-3.9236038,-1.7660208,2.0224580498866214,0.6762422360248447,2.30712890625
1,1604.8309,3999.6113,145.5604,0.0177341153606835,0.119257032673843,0.0030821977906228,0.1300936709817502,2028.858038030884,123.046875,-94.90804886071706,69,281,11,23.475374149659867,26.378367346938777,-201.1782,211.06209,10.595722,100.74176,27.288754,56.948345,7.0202136,15.493526,1.9734561,7.6161375,14.053238,7.251288,10.022531,-459.57916,1.4443129,-83.25079,-1.9971077,-75.902794,-54.836613,-51.097282,-26.261076,-44.556778,-29.8607,-25.706572,-21.386675,-13.845662,-287.03683,131.13626,-30.879063,42.45014,-8.151534,0.16021657,-15.576462,-6.3809586,-20.919136,-10.157866,-2.7141294,-7.3371134,-1.9406338,2.134124922696352,0.8899479577679092,2.61577978244387
0,1127.3075,3969.081,146.46547,0.0209999056216628,0.1105472117230494,0.0007097278979813,0.0683353611680328,2670.990987206671,123.046875,-81.44430025006173,5,22,1,2.8105215419501133,2.8105215419501133,-250.72955,124.82223,74.45859,82.99486,34.553326,20.80897,29.990057,32.929897,10.350488,38.046566,23.761385,17.840761,11.766459,-451.55377,29.68235,-40.79326,-7.7306194,-21.68161,-29.282726,-16.797516,-13.860498,-16.699142,-13.829546,-18.085445,-11.817861,-16.84297,-366.3673,59.289913,25.105112,34.6755,16.074886,2.6904182,10.621966,14.73091,-6.804457,1.2743038,11.504272,-1.0103451,-0.9937799,2.8105215419501133,1.0,1.7790292390111664
0,1398.0209,3999.0532,145.36555,0.0181743805917028,0.0610118707231644,0.0118497049993254,0.1311144658670999,2391.615762171092,103.359375,-105.72442588434927,69,281,56,27.747845804988664,45.55002267573696,-135.04732,172.80278,55.885086,75.21787,35.049675,16.866743,18.693897,11.363283,11.773112,8.926642,6.8358784,7.521179,5.909916,-490.03992,-20.631659,-44.308357,-11.196221,-22.037735,-47.95888,-19.553045,-25.439684,-25.170208,-22.833525,-19.910316,-19.421804,-27.510061,-302.37445,86.91968,22.279427,27.414574,18.202335,-3.3801165,3.276732,1.0183089,-2.2436213,-2.252405,-4.1443887,-2.2496905,-4.853795,0.4954972465176547,0.6091730404290019,1.5148181262433067
1,1336.4562,3996.9468,146.63641,0.0278009246280686,0.1662239955527829,0.000534464554709,0.0796455249451754,2780.9041221299794,123.046875,-76.87935290119084,7,22,1,2.6241269841269843,2.6241269841269843,-196.86324,119.134995,56.34126,70.22446,34.2679,25.681845,32.698196,16.564322,13.395524,38.691322,8.317053,30.421648,12.810682,-435.60083,27.239439,-32.675114,-3.9900265,-25.774641,-17.255283,-17.762646,-25.113022,-15.600737,-0.15387326,-36.16049,3.7136931,-6.8842134,-328.48785,82.27826,23.907722,35.81486,5.860324,4.11249,10.065115,-1.6326096,-3.5621657,26.582743,-16.13419,18.369434,3.10937,2.6241269841269843,1.0,2.667553834986692
1,1073.184,3756.7085,147.87305,0.0223531630152222,0.1476663879632303,7.397486259664664e-05,0.0654984085648148,3151.3182401155264,172.265625,-119.5593782155958,6,22,1,3.1277097505668934,3.1277097505668934,-312.10406,108.79279,65.35499,56.948555,35.260242,34.847794,28.258951,36.490532,11.10392,32.085876,29.167377,19.605871,24.514126,-552.8673,-4.708298,-11.845144,-6.9142976,-17.20965,-5.8669896,-20.670101,-8.419471,-17.13033,-5.7195535,-11.761934,-13.719528,-3.963327,-454.03134,30.132988,43.16374,41.343998,14.73649,6.200688,14.508448,17.463337,-4.97353,9.85556,15.674835,-1.8441672,7.48828,3.1277097505668934,1.0,1.9183365716439984
0,773.14984,3995.7058,145.35979,0.0219590624369337,0.0994063589498842,0.0035471270334558,0.08241163518209,1903.0708504118245,129.19921875,-114.82370649306652,69,281,3,31.83455782312925,32.98145124716553,-202.63292,175.34296,83.232285,60.178474,40.140892,19.111588,16.33088,26.545322,8.66306,13.49291,20.513458,10.102574,5.2013674,-442.74673,2.379943,-16.903461,-19.570465,-14.004892,-28.271307,-29.25322,-8.249403,-31.420193,-21.0411,-8.910806,-20.079514,-16.461735,-320.90323,123.1475,32.89162,24.518456,20.365551,2.6837423,0.7933757,7.68958,-3.022969,-0.59428406,2.759731,-1.7430147,-3.9048615,10.611519274376416,0.965226107988961,2.092085017208876
1,1123.361,3999.217,145.44073,0.0212653455405924,0.0843597213920663,0.0015901233461387,0.0781950370998784,1698.7868366824405,112.34714674,-113.26934986601997,69,281,32,19.96916099773242,28.637868480725626,-236.29094,218.48105,62.57847,68.78475,49.732964,28.50377,18.695166,23.50674,24.790625,20.878408,12.066308,12.746491,11.224664,-553.9078,-0.13481835,-54.40914,-15.79156,-17.953955,-25.845675,-23.44765,-17.036469,-10.545959,-11.530457,-25.810303,-16.31157,-12.471832,-347.70874,118.17062,15.319519,21.798822,15.611343,8.169343,-0.431365,9.369545,9.349583,7.190905,-0.8668941,-0.2501795,0.48620653,0.6240362811791381,0.69729913771943,2.4093971954106723
0,1506.9845,3999.5164,145.45178,0.0253556652711954,0.1035614715426124,0.0037704262236425,0.197332607763718,3129.0966756634093,135.99917763,-92.46173266500936,69,281,16,20.038820861678005,24.534104308390024,-174.57648,158.94,75.91964,78.39495,34.8675,18.089302,13.955779,5.5946226,16.56424,3.8718538,5.2321362,15.713644,-0.3292549,-477.302,-77.023026,-55.849957,-20.854519,-25.13588,-41.800335,-38.73796,-43.768223,-26.212902,-34.131676,-26.955843,-15.192703,-32.248127,-281.28262,78.79964,13.576461,21.93341,8.68359,-6.457358,-9.825262,-17.7534,-6.093664,-14.411111,-10.041708,0.15186357,-13.476733,1.2524263038548753,0.8167740957563815,2.812411618238853
1,1390.4999,3999.3896,145.83209,0.0227265744445033,0.1097963615520148,0.002147728265864,0.2172562131243139,3350.7005696939714,129.19921875,-95.01226015098578,69,281,13,17.94902494331066,21.147981859410432,-176.37837,157.22336,85.87814,92.855705,13.157173,55.129128,6.4691553,22.483372,0.07335877,21.232351,8.547357,10.518191,17.580364,-434.65707,-77.14701,-34.739594,-11.212336,-49.500145,-6.2958136,-41.60078,-19.979801,-40.28447,-10.96888,-25.77034,-17.615143,-23.98317,-276.39453,71.84817,21.17073,24.917095,-8.806169,22.937498,-17.539883,4.5997305,-14.949259,5.7294683,-7.6073933,-1.1872505,0.0,1.3806942264085125,0.8487346481869475,3.262722677686446
0,1290.8384,3994.8997,145.42508,0.0211763830639413,0.0832694917366569,0.0141948911272683,0.0893362125880281,1973.194236668901,89.10290948,-81.44317363649479,69,281,20,27.88716553287981,32.9669387755102,-177.43207,167.80978,58.723766,82.87694,41.12511,14.988996,26.172226,16.656939,13.01147,9.368925,15.712094,5.108721,9.700835,-422.47256,13.364613,-24.20596,-6.556678,-15.333375,-44.451363,-15.287843,-21.036455,-23.024122,-28.680141,-14.588155,-22.977375,-16.842384,-271.52173,106.74187,27.064938,28.286842,17.740898,-2.5657187,6.183768,0.7249524,-1.9807162,-8.267249,1.5959893,-6.79022,-4.643915,1.3943582766439904,0.8459131047252726,2.093005980017086
1,801.12976,3865.7285,145.41924,0.0154859249686984,0.0775016292047879,0.0121889396042861,0.0494321842783505,2028.861705682872,151.99908088,-40.21276762420635,0,0,3,1.9504761904761905,2.2495691609977326,-120.99962,130.1811,34.427547,52.768982,41.40279,25.779306,20.090288,9.244167,7.354902,21.512613,4.836794,17.988083,3.859822,-362.13272,28.354887,-38.39378,4.0124598,-25.545649,-29.786524,-10.882179,-40.224346,-28.697535,-18.296354,-27.635813,-8.44245,-29.561146,-241.38635,94.93393,4.826461,26.0652,5.162364,-4.0809846,8.30665,-8.221391,-10.532122,0.5817831,-10.82529,4.565639,-12.052505,0.6501587301587302,0.8670443319960486,0.0
1,628.2387,2205.6328,145.49799,0.0174653521854462,0.1088187343814569,0.0120676000708492,0.0620528990963855,1633.3266942031098,184.5703125,-48.8847531138496,5,19,1,1.7033560090702948,1.9123356009070296,-133.36707,208.81944,93.16152,67.78594,24.161673,17.076323,32.179867,9.070372,13.052223,30.627443,10.440877,11.177955,16.562641,-429.7616,62.71059,-56.683754,-18.639187,-42.773296,-30.258293,-16.007372,-27.579994,-20.454716,-15.540714,-27.309975,-7.763552,-17.262575,-237.6344,140.78809,-6.3696404,28.851112,-0.40312964,-0.5846616,1.3788884,-3.4764502,-0.69982564,2.1171792,-0.49528646,2.3174267,-0.40789878,1.7033560090702948,0.8907202314606208,2.614603837123817
1,1484.4431,3999.532,145.48506,0.0244845906856327,0.1500037021327059,0.0006033419570385,0.1765141282126168,2696.2417257701177,123.046875,-123.6722098608906,69,281,17,19.78340136054421,24.842630385487528,-287.60284,165.29236,66.41877,45.014477,16.35656,9.788316,-8.2373295,5.1075563,-2.7486506,7.018789,-0.246105,3.7362666,-1.7437186,-508.31204,-60.26727,-10.607467,-22.133083,-44.101124,-36.687145,-54.879967,-25.867231,-32.17552,-21.623257,-29.233824,-19.497692,-22.277115,-388.2662,97.49492,28.879221,6.191947,-13.705796,-11.689995,-28.832802,-7.4586377,-15.21072,-6.438839,-16.376337,-9.765832,-13.581962,1.1637294917967185,0.7963488991931065,2.777483661323889
1,627.4204,3987.9568,145.54611,0.0202871236955679,0.1708181188441072,0.00014080361417,0.0743931361607142,3049.271211628028,66.25600962,8.320774006016638,3,12,1,1.92843537414966,1.92843537414966,-307.2836,120.101204,62.469112,78.38743,44.842598,15.651011,29.99663,32.699387,6.2702184,30.320827,24.160652,7.630323,15.488371,-475.863,-8.354872,5.5190363,-8.147968,-16.51494,-13.436485,-5.598632,3.7448556,-23.380615,-6.5835776,-7.5866375,-17.256334,-3.9687922,-406.18613,56.074642,44.98104,46.201546,17.622406,2.5617533,17.671806,19.713686,-9.165564,9.159514,12.326237,-5.8657684,5.785406,1.92843537414966,1.0000000000000002,1.5556653026668548
0,1408.9617,3997.7568,146.16469,0.014921673654264,0.1092610248298534,0.0031807428093369,0.1284019770060043,2304.3885792735,95.703125,-110.70038781118606,69,281,18,17.7168253968254,21.246984126984128,-210.68948,158.98349,40.89083,72.02652,30.970749,29.461262,10.545244,9.082056,12.605619,27.165743,17.647442,12.386839,5.7694736,-420.0402,3.5540214,-59.11428,-25.894207,-20.641792,-35.15593,-38.46125,-41.152927,-24.312157,-12.746845,-10.174461,-13.000932,-22.13148,-295.1245,99.81019,-1.6594353,19.385166,11.895037,4.441216,-12.574894,-11.444966,-4.8657794,9.182523,3.9397936,0.81912357,-7.4859457,0.9842680776014112,0.8338513028926609,3.2475197226870667
1,1093.1791,3998.4207,145.39456,0.0257090545469805,0.1465866151763054,0.0249237894226845,0.0922949832940251,1790.1907319567688,151.99908088,-41.85962762093027,69,281,1,17.96140589569161,18.449024943310658,-76.53667,188.6323,51.94629,71.55267,35.94668,36.59971,14.61024,18.172436,14.05523,15.364886,19.279734,20.464998,12.822919,-280.0506,15.935751,-32.316906,0.0,-26.704685,-5.268866,-26.032946,-13.596579,-21.244585,-20.860176,-14.98615,-5.8179464,-14.792209,-171.1546,138.11075,5.7918243,29.99712,2.8631382,12.1124325,-2.0129254,4.2776084,-1.3599651,-1.65696,0.0,6.937249,0.0,17.96140589569161,0.9735693865059328,3.7400350539944593
0,960.6533,3915.705,149.03894,0.0108395736043303,0.0720173977454492,0.002062069134111,0.0519177667025862,1806.104720122869,78.30255682,-17.10781011101777,1,5,1,1.3305668934240362,1.3305668934240362,-233.78459,153.77013,46.44323,62.510902,37.230198,19.141954,12.997468,20.517279,12.019594,3.3660436,17.544804,19.237848,9.896344,-372.2202,48.015587,-13.894741,-9.70526,-21.778255,-31.992502,-26.354666,-10.418013,-11.306733,-22.648598,-13.987804,-11.554451,-22.09409,-307.49603,93.51448,10.69929,34.891663,9.149858,-6.946665,-1.7143706,5.3417244,1.5778551,-6.4765377,1.726461,2.3327093,-3.7972448,1.3305668934240362,1.0,0.7515593578513242
1,546.5417,2782.2913,145.43005,0.017256717334769,0.0631659359176692,0.0256948348599531,0.0387746326958955,2379.4940235295835,215.33203125,-100.1192860167692,4,19,2,1.7182766439909296,3.100680272108844,-72.615524,189.86105,61.962738,67.09041,38.3256,28.21902,20.76918,22.153595,19.52706,14.395508,10.010895,14.871286,6.8459377,-453.9949,15.086295,-17.538921,-2.8993053,-14.013182,-20.644361,-11.242749,-8.124361,-11.02288,-11.798131,-14.291914,-3.8638997,-18.148874,-342.26556,72.05152,20.745466,17.081642,5.308056,9.903957,7.520724,6.362053,5.4123406,1.5704477,2.2851706,6.4195633,-3.9006803,0.8591383219954648,0.5541611818048852,1.2900394910048267
1,652.2113,1714.1829,147.49635,0.0160791894487481,0.0885351682164787,0.0036885568619281,0.0439879402281746,1791.5908436132977,151.99908088,-93.73865057238032,0,0,5,2.6238548752834467,2.9026303854875284,-172.60907,181.93759,80.09273,47.865166,21.762802,20.806408,27.55799,35.18951,8.138089,30.070372,23.070885,27.906858,19.161493,-494.09003,36.105072,-43.03949,-8.596102,-29.39766,-33.23225,-9.11137,-20.218334,-34.340996,-9.141074,-23.52261,-26.514856,-11.046888,-347.54358,133.28455,31.17234,22.8042,1.7152209,-8.293251,11.356706,5.586621,-11.483079,7.433466,-1.3454598,1.3675671,3.7002964,0.5247709750566893,0.903957626986235,0.0
