Id,MFCC-0,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13,MFCC-14,MFCC-15,MFCC-16,MFCC-17,MFCC-18,MFCC-19
112,-287.4749,97.053535,1.3408679,11.946217,10.33884,0.38853848,-5.07509,-4.4418335,-9.934343,8.523836,-18.672064,-5.1593823,3.8755822,2.1521785,-2.2143438,-4.496223,-2.9803376,-0.49439782,-3.3092587,-1.0426538
113,-302.61597,125.841484,5.3757105,34.28634,12.920993,-2.913412,3.0502696,-8.504632,-7.0013704,2.343165,3.178693,-5.97046,-3.1258154,0.2351663,-8.958222,5.23975,-15.025058,6.3768735,-2.9957917,-0.7527992
114,-296.1008,98.03788,34.565903,37.958057,-7.4450045,17.114466,-7.9885273,-1.4175478,0.1317597,-2.6981337,5.202619,5.0813527,3.1506033,8.517266,-2.7263858,4.5950227,-4.346522,5.647095,-3.1871665,-2.6675715
115,-345.9371,73.018364,18.909277,26.652971,11.968251,2.806099,13.271858,7.331365,-3.0523186,1.5871767,5.472078,-3.7868779,-5.2285132,2.175577,-3.4642322,5.419969,-3.7026136,10.230877,-7.7297406,4.929706
116,-217.5976,98.91967,-23.413317,29.946583,-8.681879,-13.4043865,-0.4223821,-15.518975,-17.385887,-3.6059358,-18.566788,-4.9231296,-9.016141,-5.906356,-3.1651726,-3.177958,-5.706248,-0.0649235,-5.97229,-0.6543579
117,-312.31207,101.48688,21.951433,34.40974,1.5458659,-8.984865,-2.666715,5.869909,1.1893705,7.862043,-8.8933735,6.888976,-6.144968,-1.771487,7.633026,-1.5104417,1.5410037,-0.3760085,-3.9334424,-0.04514741
118,-302.0357,99.36207,17.861084,13.574522,-0.7441182,-2.138198,6.270824,11.319108,-7.5688157,6.1472564,13.001373,-3.6274064,-3.6026733,11.92135,-4.8889008,4.8044386,-9.9965,4.349191,0.48146427,-3.7104383
119,-289.4077,128.90256,20.492481,26.428064,25.113478,4.797821,3.4269679,16.830103,-4.155385,-3.4592474,4.8996835,7.503403,-5.7318883,4.502524,12.93318,5.724832,-3.2806313,-1.7806222,-4.9310994,10.507624
120,-405.70474,104.33657,17.756918,29.120186,-0.6681698,3.619252,0.85284084,-5.6834455,2.1547935,-5.9680557,5.668554,-2.5328233,-4.8538103,-0.43150145,-2.5171258,2.235495,-4.4262195,3.10266,-2.5783708,-0.4826169
121,-360.40143,112.6423,18.771513,44.592632,16.531387,-18.666937,11.182142,-8.269419,-0.92084914,1.5658296,-18.149395,19.030514,-15.941356,3.663945,3.5112166,-5.35367,-0.007929136,-4.0157757,0.7128455,-6.809828
122,-269.4721,70.0181,4.3839436,34.934227,-17.937204,-1.8290781,-14.792355,-13.791377,2.8387609,-22.411398,4.147322,-12.700275,4.11945,0.24535537,-5.316117,5.3379803,-2.6632783,3.2044668,-3.3899217,4.8437886
123,-379.91727,23.744074,-22.789953,29.139597,-0.29772085,3.6603763,-6.2410293,8.20893,-6.9215255,8.632414,-0.18254305,3.2705457,0.8728101,6.7748117,0.8197467,5.8813434,-1.29027,10.950992,0.19423531,3.0455265
124,-352.4467,78.67364,47.1155,28.698797,7.270297,-3.0871918,19.044426,20.25514,-14.359054,16.672758,12.822145,-16.314938,8.071283,0.23824167,-2.4377296,1.8518139,-4.3005033,3.9456303,-9.800012,5.6897516
125,-302.32205,103.852066,8.2532015,10.103423,1.2772655,14.859804,17.120396,2.371699,-3.4236343,-12.118742,-4.2652016,4.4325166,-5.52458,0.07126269,5.3252015,0.67067295,-0.56984407,-2.0429099,-0.6106224,-5.0123515
126,-288.97726,83.64746,13.946781,36.391453,-1.175681,6.9718003,-3.585709,-4.2348747,3.7926009,-7.708434,-8.341415,1.2362224,-11.095969,3.0552588,0.020057166,-4.7942734,1.6990887,2.280317,-2.2630632,-1.1441838
127,-342.42865,113.01944,9.866106,26.209517,8.503407,-5.4001946,4.274261,0.63781035,4.1608896,1.7493834,0.80683064,4.233656,-4.151788,-0.33455348,-2.4521856,-2.1505017,-4.5613604,-0.65697753,-3.4139416,-4.9637074
128,-345.4982,74.71187,24.492517,24.03016,6.7653,-2.216535,8.265031,10.383338,-1.1061742,10.114886,4.3558917,-3.4333572,0.9189713,-1.2933182,-6.542703,0.15225998,-4.0355644,3.7061472,-5.7797627,1.9509723
129,-206.22978,128.04338,6.611053,14.934283,9.516701,10.376826,-8.981231,-3.7803926,-5.1484027,-0.28460273,3.0960982,-3.1918182,-6.4172034,2.2446423,-7.196569,2.8851833,-5.547779,4.116613,-3.5198371,-3.062791
130,-285.11597,70.06918,3.5996566,14.200849,2.8564517,-2.4398851,-14.784042,-13.290895,-8.765575,-6.188297,-25.920183,-9.523862,-16.317083,-9.350785,-9.660882,-5.8314066,-5.294412,1.9425459,-9.632623,-2.843267
131,-284.2542,51.065975,6.474796,18.65863,9.360486,-0.57458687,-17.39141,-0.59231573,0.6825681,-9.45867,-7.5584455,-4.8835773,-14.1439905,-3.9319227,-9.301065,-13.503014,-9.893218,-8.413591,-6.8699393,-4.1241574
132,-274.9371,94.16105,23.95154,32.59065,21.756512,17.852797,-2.2630599,-0.062332917,-3.6996295,1.4056989,-6.8186755,-2.7827716,-1.8901114,5.161769,-1.1427697,3.9789112,-1.5628843,2.2012184,0.6075231,-4.0708985
133,-246.86562,87.68282,14.755472,39.340397,1.0334352,6.390605,-6.1846795,-13.6512785,-3.358067,0.31484875,-10.857473,11.954267,1.8339263,-1.6776898,2.684869,8.673666,-9.587135,8.446919,-1.2392054,-1.0798025
134,-283.46225,88.28827,-0.15747179,17.961695,5.194463,8.801785,-4.796638,-6.658504,-15.196193,-8.140567,-19.137264,-8.922607,-9.824391,-10.983731,-8.927999,-3.1726744,-14.770667,-5.486978,-6.5673018,-6.7469387
135,-347.30365,102.05336,14.914342,37.978355,8.800279,-0.34466472,-4.6210675,4.586805,12.338245,5.133086,-11.271288,13.309616,-13.492719,5.2844076,2.954529,-3.9656541,-3.8410563,2.7613118,-3.595559,-1.8459564
136,-282.1973,91.98168,-0.26170817,16.628443,-4.318024,-7.5734243,6.2696204,-6.233093,12.708316,-9.525704,3.3994496,3.960711,-12.328317,7.3501854,-4.500988,2.0813506,-4.8282113,0.7825108,-8.494179,4.2929316
137,-325.7595,98.58448,-6.0594006,13.02696,-16.590006,-8.72282,-12.646793,-8.279707,-14.488475,-15.318168,-14.002216,-7.456893,-14.82001,-12.247357,-6.3182864,-6.5719543,-6.021715,-5.786313,-9.264084,-3.5343304
138,-346.22708,134.25275,5.435696,31.066053,6.617128,8.541558,5.2675543,-2.1251054,-2.1022003,-0.25386813,3.9520903,3.5338361,-0.10662157,3.3429465,-3.6734946,7.204083,-3.3267086,1.1353776,-1.8298643,1.6570257
139,-490.20145,120.23241,1.4813249,22.682924,19.646093,-1.4830015,14.420188,7.976276,10.547614,4.7583203,-11.34436,0.6773296,-13.148296,3.4654236,-3.9349155,-2.7758832,-4.6848865,1.7850679,4.5338793,-5.552713
140,-268.2267,88.11227,-31.783327,46.88646,-0.6535776,3.5959764,-28.463896,-16.720093,-20.880772,-6.1720567,-9.706117,-15.3913,11.100283,-11.356544,-9.655551,3.225401,-2.0680873,-7.228158,2.1146164,-1.8773285
141,-345.08817,83.10617,52.276,41.03145,16.88393,8.030332,3.2813199,13.5908575,-3.15501,-0.6751655,14.965161,-3.209003,-3.566665,14.217305,-5.9948034,4.59723,-4.572994,2.1353655,-3.310531,0.7083343
142,-321.08124,63.655693,-26.479067,22.640121,-9.219157,-5.790468,-3.0829842,-12.680979,-3.391535,-6.7399077,-9.080382,-1.4517051,-5.1479416,2.7215776,-0.78825897,-3.0951498,0.048537873,3.6365767,-6.813721,-4.223764
143,-243.86957,78.62146,6.251549,25.796305,-4.3229933,-0.13711926,-7.3191686,0.6343377,-5.7197337,-2.3403404,-7.442176,-0.3721318,-0.95231044,2.0920324,-0.73228115,2.5104663,2.6228597,1.9710052,-2.3075726,0.9946431
144,-287.70724,58.530155,19.815792,20.49722,-3.6606252,6.345809,-19.035357,3.6552975,-16.037437,0.5217978,-7.292356,-0.53038126,1.5256494,1.8213828,0.34438217,-3.3334172,-3.0592563,-5.4290276,-10.052098,-3.2808168
145,-323.1089,82.77304,31.39605,28.157959,17.55214,-0.6610634,0.989014,0.12280499,-7.772029,-4.8214283,2.5741847,-3.2856324,-3.1294289,3.7880144,-5.6294928,1.938643,-5.021707,-3.0908675,-2.798409,-4.126165
146,-241.31232,74.55445,6.7440033,19.176825,11.651873,3.084997,-2.2065988,10.975735,0.71704274,-0.9925672,-6.1028104,0.024986187,6.47103,-4.372897,1.8733824,7.2230616,0.71301085,1.2490567,-5.669382,7.957955
147,-301.9183,117.80444,1.6746016,43.68568,-1.5118295,-2.7786303,-14.161949,1.0962963,-9.003106,-4.321185,2.9098163,-12.306115,-5.562653,-10.103603,-1.8911313,-6.1718388,-7.435918,-0.1929921,-7.3575554,-12.829428
148,-253.9629,102.77668,-23.488043,47.71954,-17.546759,9.082189,-14.484068,-5.868823,-8.3286085,-3.4948843,0.77782553,-6.6709433,-0.39594087,-8.195124,-2.1936672,-15.033799,-4.690547,-7.505241,-7.82792,-2.9469063
149,-383.2994,53.79553,16.842838,37.404343,6.343782,-4.7059426,-3.5114625,5.033529,1.3274062,-3.576766,-3.324785,-0.171813,-4.847569,-0.6605504,-4.1299105,-2.7789567,-7.3002214,-0.27362588,-2.575328,-1.4165937
150,-441.69687,153.53497,3.1969552,36.589622,-0.4563545,3.8222187,12.099155,-3.9566374,16.121014,-9.987943,8.155246,2.8121228,0.068860725,-3.961833,-2.7659686,3.286559,-6.882161,5.801247,-4.270541,3.154931
151,-246.58977,57.159622,-3.5944958,29.824947,12.893195,1.12282,5.815304,2.4070132,-5.301056,3.6165006,-4.481831,-2.8727615,-2.3447354,-4.378385,-4.9648867,4.926862,-4.579364,3.5297208,0.65881073,-4.664856
152,-327.4094,91.12259,-0.28887445,15.407805,11.77333,-9.044923,0.11777759,-5.368006,-0.14767599,1.4020238,-3.914121,12.699148,3.2658594,3.491694,9.691941,4.1626596,-2.4043894,3.3065724,-2.9554765,1.7364388
153,-247.81628,129.49442,17.754488,41.618782,17.46387,2.461596,5.1395326,1.2777804,-2.9871743,-2.0784414,-3.4584904,0.6850673,-8.6442,5.630029,1.535632,-1.7926673,-0.9116382,2.026122,-4.5196495,-4.658261
154,-284.4404,101.599266,52.359165,26.265347,17.14225,11.020385,-12.154071,-8.03362,6.126616,-9.80175,6.0350833,-1.688555,-6.628319,7.0109544,-6.2952805,6.9400954,-8.337464,1.4968342,-0.25486574,-4.2594833
155,-264.88712,70.711235,44.20308,43.57831,21.58633,4.2303886,-6.9027305,-1.0105631,-6.050068,-1.9754446,0.81740785,-5.2545652,-5.3758893,2.9736392,-7.5590463,6.6608243,-8.772844,4.289736,-4.630271,4.3847647
156,-337.76288,106.07311,-19.703455,18.551027,-6.977679,-16.219728,-16.49405,-8.52313,-12.889852,-18.820833,-14.935417,-2.7873237,-11.559697,-14.224982,-13.207711,-10.32639,-2.2479556,-3.4306006,-3.1701667,-3.3934214
157,-393.27087,89.36562,-18.85916,18.86024,-2.7125444,-8.243071,8.554226,-7.785835,9.282861,6.803153,-2.6304471,0.74975127,-6.1123085,0.07824774,-4.2808785,-5.831668,-3.2348878,0.37431467,-1.0280945,-0.7586194
158,-331.36417,117.67316,14.728417,31.06945,12.63276,5.0129514,3.7869604,0.8603995,3.1557076,-0.49192417,-0.86863756,1.381352,1.9707537,-5.8137856,1.5465729,5.899821,-6.7628026,8.055055,-0.5896858,-2.43846
159,-331.99033,124.23281,20.707561,31.44853,20.039242,6.228519,-1.4291162,8.288661,-7.911219,-11.106931,-0.09719212,-1.4173582,-7.322183,-3.0174153,0.5669381,5.5768604,-4.464908,-3.777818,1.4116502,-4.965562
160,-252.51283,83.20629,-24.448881,22.756472,-10.207043,-8.143608,-12.219849,-14.356708,-4.055009,-3.0232165,-5.0378847,-2.9212132,-6.0389595,2.3220336,-3.0763,-5.0654087,1.6329633,3.304793,-1.5421536,0.03742289
161,-425.71426,44.61457,17.256018,36.066334,14.511394,6.8478065,-0.3423424,5.2347546,7.020116,4.782085,0.46148533,6.192246,5.534882,4.1926246,6.750539,4.6013355,2.5788887,4.718898,3.6717577,4.21306
162,-296.16452,75.52046,11.087302,24.999983,11.430242,2.8341868,-16.04308,0.1984211,1.3921424,-5.8130035,-4.3803186,2.3905292,-5.7773886,0.12249267,-1.2082518,-6.8541055,-4.9992394,-3.1291082,-8.602424,-4.559769
163,-305.47186,105.10837,32.12663,42.638905,3.9314995,19.891687,-0.06460702,-9.086136,15.585069,-1.9579394,-5.2972593,10.342123,-7.7088833,7.225443,-2.6312785,8.8683,-5.018374,1.6090695,3.8483615,-5.288299
164,-343.5762,110.42105,21.6104,-0.57756364,-4.311722,-11.324416,-1.3747362,-14.694996,-18.707756,-18.341942,-5.4322762,-9.568011,-1.9855176,0.014292245,-4.782682,-0.18096945,-5.1573358,-3.765687,-1.2365009,-1.0362297
165,-300.64044,50.2364,12.367439,23.08246,-3.2769473,-28.36493,-22.406902,-12.427424,-12.037625,-3.448894,-10.533774,-20.239489,-16.652555,-2.0775874,-13.333393,-8.827924,-6.7645545,-5.082778,-9.301098,-10.633558
166,-254.33801,103.58977,-1.1964535,29.836227,4.1227984,12.706941,-16.591108,-8.65862,-2.7804248,-9.783817,-15.390502,9.855331,-3.8672855,-1.9231402,0.5322036,0.4677367,-0.08465538,-1.6722513,1.0595233,-2.5814989
167,-373.00565,138.92168,24.656181,24.715008,-4.946034,10.931067,-4.390938,3.7871766,-3.4919407,-7.159561,-7.8694277,2.2878342,-9.128236,-2.6116412,-12.238125,8.530238,-1.4734886,-1.9342736,1.525529,6.439318
168,-380.57004,121.825455,-3.499447,22.834064,6.537019,-7.6313877,9.1504,1.2620237,0.20903523,10.206079,-7.868995,-1.7118762,-6.1364017,-2.3318336,-4.5256805,-2.8997738,-7.5342245,-0.0151164895,1.0204737,-8.7954035
169,-272.63626,94.64626,2.8051343,41.675774,9.424088,-15.64901,-1.3377014,-10.314682,-9.037865,-13.429291,-3.0366898,-5.894588,-10.639498,3.1307325,-5.738339,-7.246064,-2.377506,-6.1088142,-6.6013803,-4.090284
170,-260.43805,108.208694,-21.92566,34.300686,7.1550875,-10.49857,-10.577844,-26.462725,-24.162083,-1.1523055,-16.242302,-10.817336,-7.0274773,-7.4666667,-10.854605,-12.314432,-13.358945,-4.4320893,-12.05913,-6.7268677
171,-300.98163,114.42823,44.084366,32.17566,20.751265,7.744349,-11.334483,0.44521546,0.38767797,-11.959328,2.731558,-2.2424026,-0.5180355,9.404041,-8.10519,6.0774827,-7.301215,3.878227,-0.9489036,-3.6012034
172,-303.21005,26.668316,30.324814,24.231672,7.0155344,7.12404,-2.7194028,4.3894596,2.4356196,8.58065,-2.8250983,6.5101686,0.21899131,8.026882,1.6736239,1.1206915,4.934213,3.209919,2.865952,3.399512
173,-354.83035,107.86973,14.963454,7.779266,-0.017742807,4.630983,-12.521583,0.8709945,3.5198367,-3.0875578,0.3502463,-4.9235735,-3.3859565,1.4622321,-4.4361634,-0.5103487,-3.6024103,-0.7394836,-1.9156823,-1.8735855
174,-330.6998,98.01484,4.3306656,34.24758,-6.5720453,3.6876369,3.5708256,-9.136967,7.1958055,-8.891822,9.337616,-0.26533198,-6.3847036,5.8514047,-4.133385,2.7918499,-0.8730882,3.0605602,-1.1971332,1.2274894
175,-331.06775,104.52608,43.63565,41.71705,13.61353,4.6707525,2.4111953,2.2948442,-1.3229449,-1.12317,-1.882834,1.441666,-6.3848133,4.434953,-4.7104635,9.517774,-5.268124,3.359599,-0.45277253,-1.4811605
176,-346.8819,83.00394,26.630945,38.88822,11.906332,15.735822,3.5685787,10.200887,1.753132,8.198672,11.588075,2.3533156,-3.7037065,12.645778,-5.6714754,4.2752204,-3.2577062,-0.9618784,-3.6413245,0.3026173
177,-272.6452,102.32843,16.510548,53.368908,17.12126,-0.1685088,-8.524541,-7.0613894,-3.1688907,0.9139635,-1.4347526,1.40679,-6.166356,4.8933215,0.5348907,-6.9243274,0.3281366,3.5657725,-6.184505,6.291227
178,-265.2041,105.6078,17.3859,16.864487,20.41085,-2.5197108,-5.2761755,-4.7798896,-11.124235,-8.639798,-4.9205194,-1.0065868,-1.8261179,4.7283335,-0.48351103,4.7225556,-4.7196407,-5.5352044,-3.6392121,2.133987
179,-394.2248,160.00175,-20.330536,10.425556,28.208399,-2.7543774,-16.009457,-16.254608,-20.152573,-15.573816,0.32540783,-6.59826,-16.023878,-6.483908,-8.086881,-9.050805,-3.204793,-7.849002,-11.76729,-4.2352123
180,-314.2033,79.283226,15.150205,36.979618,3.161615,-3.915813,4.0818434,1.8321832,-4.851686,0.7737486,3.2110279,3.8154864,-6.5787783,5.815083,-1.0722088,1.9541779,-0.49474338,5.8191795,-8.462593,1.7103103
181,-373.42722,81.31509,36.06184,31.932287,8.20952,5.0404215,2.2712555,3.2798183,-0.19085868,3.388138,1.2629567,0.09368236,-5.0886803,5.3323107,-5.841519,0.638664,-2.3390188,-2.223017,-1.5657737,-0.30099708
182,-267.68118,25.269175,-0.20653349,26.11716,-8.337512,6.9248734,-6.901842,4.6567636,-0.72561204,12.727824,6.4028893,10.5836315,3.8960211,4.4804378,1.772514,-0.8147389,3.7876954,5.206148,-0.7659306,5.4514217
183,-290.28946,131.13786,-17.048773,5.843437,-7.5273843,-29.403784,-7.859664,-15.001195,-22.616167,-4.457861,-15.449777,-15.821825,-8.967559,-4.6434402,-7.760191,-12.880359,-9.740544,-6.0259466,-12.104376,-1.3090935
184,-291.3442,76.08542,2.3349783,19.970741,-5.929058,3.5685499,-8.602834,1.1182165,-7.5164433,-5.2343254,0.20632878,-2.0492058,-8.864357,0.6821574,0.45172474,-5.013819,9.898035,-5.888618,-4.215811,2.6206887
185,-342.08133,89.878136,21.562384,28.399107,-2.2306392,-9.93861,20.975279,-7.5502167,-14.151355,16.248865,-5.8607273,3.4177392,0.07377728,-4.229387,10.023786,-6.1204953,6.3136735,-5.9676137,-0.09736451,1.3854595
186,-293.33273,157.21814,18.503504,39.620537,15.448555,1.6609298,15.114593,-7.932974,9.075756,-5.0972958,-12.912729,3.5780485,-2.8113077,-2.306731,-8.331092,2.7423117,-5.042076,1.2407321,0.016748993,3.6745505
187,-302.70032,119.89207,-2.715269,14.320705,15.224023,12.8843775,-13.836875,1.0572882,-0.28814566,-7.6858354,4.935101,8.218484,2.838347,1.8904165,-0.9316374,1.2332569,-0.6444292,0.46812162,1.0369306,-1.3092178
188,-314.41415,104.241554,-3.356669,20.561317,-3.512545,-7.8147993,-6.1223564,-4.4143343,1.7573841,-0.42904848,-3.2938092,7.234782,-10.281615,-0.6313385,3.9903693,-10.811854,0.43924952,0.75021875,-1.060933,-1.3815932
189,-307.19077,72.507065,6.7151704,11.430148,2.568649,-12.789655,-0.297023,-12.2668915,-0.86164904,-11.162576,-8.166604,-2.55787,-6.7698946,4.3221893,-7.9771852,-3.1385949,-6.7622094,-6.6064367,-8.272396,-5.399578
190,-365.95416,119.273254,32.346928,38.52898,29.347168,5.7321496,4.924518,5.4463615,-6.210353,-5.3135247,-1.0628957,6.5799723,5.9369493,7.4875674,-0.42997316,-2.595688,-0.32282925,3.5864224,-2.3680732,-1.1941178
191,-286.05777,125.116356,26.033743,26.750679,-1.3623815,-2.494251,2.90453,3.9500113,-4.6290183,3.0771651,-0.7150237,3.0217106,-0.9779296,-3.554538,-1.9755763,8.056879,-10.067291,8.041334,-8.324659,1.7985022
192,-397.8595,43.076954,22.148104,28.584276,5.558081,-16.549412,-14.240204,-5.559261,-16.185835,-16.616196,-5.437036,3.2555547,-4.77211,2.5618224,-12.972327,-7.451834,-1.8271624,-8.904762,-2.0338483,-8.8794565
193,-296.28616,116.45863,0.28721976,38.334732,-4.1436415,-5.620186,-24.978323,-9.939603,1.6280359,-7.743898,-6.0584464,1.4807132,-9.2804785,-8.620161,0.29462326,-14.08051,0.8494762,-4.1406136,-4.5314426,3.47225
194,-319.42914,129.66478,19.746319,39.33547,8.811885,-8.316318,11.916035,-1.9733273,-5.1454825,0.07209173,-11.072394,0.7347026,-1.5493765,-6.504101,4.308703,4.359299,-5.619895,4.7883,-2.186912,1.248751
195,-356.2338,102.6626,15.600144,35.911465,12.630725,-9.815132,0.13758104,-1.5475475,12.246747,-5.6262674,-1.6625676,5.865097,-3.15669,6.474267,-1.1201311,0.233092,3.2054722,0.30897966,3.1818588,-0.37775904
196,-322.21973,90.94032,25.08314,19.128384,9.372959,-4.8344216,-9.38304,7.259445,-6.055411,-1.9549553,-0.85724807,1.4752932,-5.8456817,5.7232366,-4.9445806,0.37342572,-1.2254444,-2.1883783,8.3216505,-2.6320586
197,-300.3665,102.47257,21.402758,32.75867,6.7904887,-6.6312532,2.223635,-4.125739,-0.74778175,-6.1424203,-2.898177,13.496157,-13.777724,-2.2851648,5.0121155,-2.8026335,-2.8768506,0.8357188,1.2370394,-5.386269
198,-268.6641,95.05751,-14.3573265,26.950405,-18.166473,10.038734,-29.147972,-7.0716944,-23.59655,-7.204941,-17.096695,-21.221825,-6.347655,-12.775044,-1.7918422,-16.799135,-4.3896046,-8.650016,-9.287119,-7.44547
199,-324.88516,44.231705,4.568486,-4.0057745,-25.570885,5.873118,-36.962105,-14.794973,-10.797973,-6.9325056,-14.830288,2.7543952,-10.329312,-4.974209,-5.3831787,-9.287907,-17.192028,-3.0202131,-8.391243,-10.2595005
200,-374.584,38.809006,8.0226,-5.75044,-8.95167,-12.475252,-20.141779,1.008393,-24.4523,-3.7237535,-16.313292,-6.8106246,-7.4099483,-2.818538,-1.353463,-8.779559,-12.672963,-7.1344337,-7.3347306,-7.069788
201,-285.87018,68.87784,10.06733,15.548099,3.2633135,3.2408388,-5.817215,-2.4971344,-13.135463,-6.909571,-19.12257,-0.60914654,-10.254853,-3.451071,-1.3048283,-6.5500426,-9.673464,-2.682395,-5.4532275,-4.250304
202,-275.22565,93.18902,-10.277328,44.133797,-4.373522,5.415257,-11.526321,7.9126697,-22.632679,-6.855243,-6.937109,-6.248051,3.3349898,-9.739162,9.082408,-1.9161252,6.724784,-1.5640857,-2.2366393,-3.2006347
203,-334.76547,63.200768,-11.268259,9.868053,3.5467503,-10.874368,-25.6268,-26.897915,-25.508797,-1.4565845,-19.952536,-3.5607743,-4.2919235,-3.5431514,-24.235182,-7.258819,-11.653368,-13.261439,-8.839607,-4.0553336
204,-162.38618,27.872387,-11.973808,27.312561,-5.3166704,1.2422122,-5.0716944,2.7137427,-0.26947895,0.31146035,-4.45417,4.837996,-4.3463206,8.063198,-0.6096003,-1.2206222,1.7438122,2.4142632,-2.473133,1.4298487
205,-289.77554,91.99507,35.82574,27.033981,6.5602155,-3.6545694,18.996902,1.7136703,-6.6775293,19.451286,-13.546958,18.35499,4.3755503,-10.049092,5.5634456,-1.2137187,-2.6411748,-5.138406,2.8827972,-2.6979637
206,-297.33356,109.309204,4.86955,41.639706,15.703516,0.21276613,-10.976279,-16.434988,-31.994425,-12.131246,-2.0471191,-6.1734867,-9.028258,-9.288876,-0.902613,4.6649184,-6.6243043,-3.5706186,2.0657148,-3.3649366
207,-181.37769,37.359364,-39.22955,30.106316,4.9312754,-14.497421,7.32053,1.3006816,-9.208284,13.091554,-1.9246812,1.5783514,-4.3359714,6.84239,-6.2489324,7.498477,-0.7233292,-1.7173842,-5.6545863,4.0392914
208,-311.98468,66.370766,45.311646,35.083305,13.653236,1.3524317,6.2685575,18.83852,-6.774728,-1.0096692,10.1007595,-5.7517657,-1.2005521,9.536633,-4.687791,4.2598453,-4.733203,5.7254953,-0.9717423,-3.1121824
209,-321.8973,126.519165,-14.328358,34.7838,-8.8347845,-0.95679706,-28.352993,-8.21459,-10.646386,-13.673826,-5.1965666,-9.419745,-6.9236617,-8.193192,5.6755314,-3.4334767,-5.4211907,-0.36654976,-4.712888,-8.86333
210,-315.06583,98.47329,13.648774,33.44872,20.293365,-6.975361,15.654658,-13.546386,15.019074,1.909588,-14.958249,16.46979,-14.753814,13.615722,-2.99849,3.4036922,0.23453346,2.359313,-4.973293,2.957287
211,-243.85872,71.27544,-16.69606,41.046013,5.075868,6.123372,4.7392397,-3.1235297,0.79788005,11.27647,-6.3721137,6.883328,0.42954367,-2.0665872,3.6727922,4.560941,-5.136156,-0.60269827,1.5370288,-2.8658264
212,-368.5105,116.840034,27.267212,41.674976,11.75331,-13.157849,-7.406414,-2.262876,-13.170974,-7.6978545,-4.1837654,-4.2324595,-2.5170946,2.6845498,-5.3815513,2.0372283,-4.257608,-5.191513,-3.6653078,-2.4480348
213,-273.81195,101.84892,38.907555,27.992601,4.3378205,1.334775,-5.161535,3.027039,-12.759302,1.2102917,9.564126,-3.621157,3.428337,5.724633,-5.366282,12.743268,-10.60819,0.5679224,3.0804312,-4.517174
214,-326.38794,92.17401,43.778435,31.80625,13.269798,8.40124,1.9920294,12.560549,-4.2848372,3.7435482,9.048166,-4.9236817,0.34767944,8.833583,-7.6376143,7.168696,-6.7971244,9.257934,-4.334486,-1.1971313
